"R0000100","R0214700","R0214800","R0618200","R0618300","R0618301"
7803,2,1,1,1,7664
7804,1,2,13,10,5480
7805,1,1,42,39,37980
7806,2,2,12,10,5020
7807,3,1,1,3,3070
7808,2,1,12,13,25083
7809,2,2,5,5,7938
7810,2,2,17,13,13061
7811,2,1,13,21,20079
7812,2,1,4,4,11666
7813,2,2,21,25,14927
7814,2,2,21,21,29321
7815,2,2,1,1,355
7816,2,1,1,1,115
7817,2,1,6,13,19588
7818,2,2,21,32,27086
7819,2,2,15,18,16575
7820,2,2,8,11,16896
7821,3,2,49,50,58118
7822,1,2,10,15,16994
7823,1,2,10,11,9840
7824,1,1,71,73,61123
7825,1,2,18,16,27325
7826,2,2,30,22,31019
7827,2,2,-4,-4,-5
7828,1,2,1,1,0
7829,1,2,12,12,13515
7830,1,2,9,10,11473
7831,1,2,14,19,26957
7832,1,2,36,34,44359
7833,1,2,65,63,70135
7834,2,1,48,47,47614
7835,2,2,16,25,29118
7836,2,2,4,4,3301
7837,1,1,1,3,2268
7838,1,2,20,20,32395
7839,2,1,1,1,440
7840,1,1,3,7,9235
7841,1,2,1,1,0
7842,1,2,8,13,14331
7843,1,1,46,42,40740
7844,1,2,-4,-4,-5
7845,2,1,-4,-4,-4
7846,2,2,7,7,9001
7847,2,1,2,2,3115
7848,2,1,5,4,8297
7849,2,2,1,1,949
7850,2,2,24,28,22786
7851,2,2,6,10,15672
7852,2,1,83,77,86149
7853,2,2,25,32,34626
7854,2,1,37,51,53825
7855,2,1,7,6,19506
7856,2,2,21,17,18516
7857,2,1,21,24,32671
7858,2,1,-4,-4,-4
7859,2,1,24,27,31265
7860,2,1,6,5,6961
7861,2,1,6,10,11623
7862,2,1,-4,-4,-4
7863,3,1,13,21,14769
7864,1,2,32,32,38604
7865,1,2,5,4,6855
7866,1,1,6,4,8363
7867,1,1,17,16,11509
7868,1,1,14,16,25407
7869,1,2,13,11,13158
7870,3,1,44,52,54067
7871,1,1,41,52,68628
7872,1,1,30,35,33931
7873,1,1,32,40,49988
7874,3,1,99,99,91194
7875,1,2,60,48,46255
7876,1,1,58,57,66111
7877,3,2,65,51,51224
7878,3,2,34,27,29439
7879,3,2,27,26,31872
7880,3,1,99,98,97469
7881,3,1,30,31,26992
7882,1,2,40,35,30871
7883,1,2,46,52,53090
7884,1,1,30,37,50777
7885,1,2,20,21,21067
7886,1,2,37,35,36383
7887,3,1,98,93,92596
7888,3,2,21,22,23564
7889,3,1,68,67,66804
7890,3,2,28,29,37023
7891,1,2,64,64,73961
7892,3,2,45,55,56750
7893,3,2,42,33,28327
7894,3,2,73,63,52201
7895,3,2,81,68,79708
7896,3,1,20,24,31140
7897,3,1,87,84,77996
7898,3,2,66,61,48288
7899,1,1,16,15,9952
7900,1,2,46,37,54594
7901,3,2,3,2,3087
7902,1,1,67,68,51454
7903,1,1,20,17,10064
7904,3,2,87,77,78872
7905,3,2,59,61,60505
7906,1,1,-4,-4,-5
7907,2,1,1,1,589
7908,2,1,48,51,49234
7909,2,1,74,80,87746
7910,2,2,27,28,37045
7911,3,2,22,26,17902
7912,3,2,16,27,25709
7913,1,1,19,21,11718
7914,3,2,-4,-4,-4
7915,3,2,69,66,68622
7916,3,2,55,59,66654
7917,3,1,16,19,21570
7918,3,1,21,29,25818
7919,3,2,16,12,11483
7920,2,1,45,42,38579
7921,2,2,5,4,3222
7922,3,2,54,45,49073
7923,2,1,42,53,40024
7924,2,2,-4,-4,-4
7925,1,1,39,40,47602
7926,1,1,24,21,13505
7927,1,2,38,43,36611
7928,2,2,22,18,15948
7929,2,1,8,10,9756
7930,1,2,17,11,7531
7931,1,2,4,2,1655
7932,1,1,3,4,7056
7933,2,2,38,33,35801
7934,1,1,18,19,12406
7935,1,1,42,45,45798
7936,2,2,21,18,23254
7937,2,1,2,4,5328
7938,2,2,4,5,8706
7939,2,1,40,35,43180
7940,1,1,46,51,48474
7941,1,1,86,98,96227
7942,1,2,40,46,53432
7943,1,2,21,23,19834
7944,1,1,38,35,44152
7945,1,2,14,18,26641
7946,1,1,24,19,19142
7947,1,1,37,42,51648
7948,1,1,11,8,12220
7949,1,2,8,10,6303
7950,1,2,26,31,36898
7951,1,2,20,16,25470
7952,1,2,2,2,3411
7953,1,1,-4,-4,-4
7954,1,1,4,2,3241
7955,1,1,8,6,3147
7956,1,1,47,58,64198
7957,1,1,7,10,15386
7958,1,2,14,11,15156
7959,1,2,25,19,25408
7960,3,1,33,38,38057
7961,3,1,35,32,46302
7962,1,1,6,6,3518
7963,1,1,2,2,1062
7964,1,1,43,49,62286
7965,1,1,58,61,54298
7966,1,1,19,27,38554
7967,1,2,20,21,19217
7968,1,2,14,16,22897
7969,1,2,24,23,25471
7970,1,1,-4,-4,-4
7971,1,2,2,4,3201
7972,1,1,8,4,1881
7973,1,2,27,31,42533
7974,1,2,17,16,16982
7975,1,2,-4,-4,-4
7976,1,1,5,7,12531
7977,1,1,26,32,37156
7978,1,1,13,19,33017
7979,1,2,31,28,23094
7980,1,2,75,77,80057
7981,2,2,14,16,9959
7982,2,1,38,29,32856
7983,1,2,33,33,34437
7984,1,1,33,31,35624
7985,1,2,39,24,36119
7986,1,1,15,21,30926
7987,1,1,29,28,32908
7988,1,2,5,5,8022
7989,1,1,-4,-4,-4
7990,1,2,9,13,7551
7991,1,1,63,56,54075
7992,1,1,13,14,15689
7993,1,1,31,28,35233
7994,1,2,27,23,32491
7995,1,1,35,38,52124
7996,1,1,76,73,76996
7997,1,2,73,80,78212
7998,1,2,78,79,75701
7999,1,1,3,12,11119
8000,2,2,85,76,79115
8001,1,2,29,39,36125
8002,1,1,7,12,9223
8003,1,2,47,47,39681
8004,1,1,15,15,12558
8005,1,1,36,35,34820
8006,1,2,30,29,37182
8007,2,2,15,16,18939
8008,3,2,-4,-4,-5
8009,1,1,47,36,28371
8010,1,2,48,41,39450
8011,1,1,21,23,11900
8012,3,1,83,87,84749
8013,1,2,53,58,56526
8014,3,1,1,2,4891
8015,3,2,9,8,7890
8016,3,2,2,4,3231
8017,3,2,6,11,7945
8018,3,2,18,22,23561
8019,1,2,-4,-4,-5
8020,1,2,-4,-4,-4
8021,3,1,64,55,53329
8022,1,1,18,30,27045
8023,1,2,39,26,31219
8024,1,1,15,15,14549
8025,1,2,12,8,7308
8026,1,1,30,26,26536
8027,1,1,32,46,54294
8028,2,2,30,31,17862
8029,1,2,19,19,22834
8030,1,2,24,16,15101
8031,1,2,6,7,13243
8032,2,1,54,64,50780
8033,2,2,21,22,31914
8034,2,2,8,6,6499
8035,2,2,15,19,31881
8036,2,2,26,23,24858
8037,1,2,50,54,66555
8038,2,1,66,75,86086
8039,2,2,12,9,16240
8040,2,1,30,25,31658
8041,2,1,49,58,56248
8042,2,2,68,55,73708
8043,2,1,46,46,54997
8044,2,2,26,30,32407
8045,2,2,19,23,25517
8046,1,1,94,89,86735
8047,2,2,13,13,18019
8048,1,2,14,13,18812
8049,2,2,41,44,40973
8050,2,1,21,18,22196
8051,3,2,32,28,22577
8052,1,1,13,12,11423
8053,3,2,42,44,49363
8054,3,2,45,55,66423
8055,3,1,47,42,49397
8056,3,2,93,91,94005
8057,2,2,11,8,3646
8058,2,1,-4,-4,-4
8059,1,2,1,1,98
8060,2,1,-4,-4,-5
8061,1,2,8,7,13290
8062,1,2,10,5,3620
8063,1,1,15,15,10975
8064,2,1,10,6,4522
8065,3,2,4,5,11349
8066,3,2,6,4,4569
8067,3,2,10,7,12344
8068,1,2,27,30,37411
8069,1,1,25,25,37837
8070,1,1,10,6,6316
8071,1,1,89,91,95808
8072,1,2,78,77,77510
8073,3,2,24,27,27077
8074,2,1,54,53,48121
8075,3,1,63,58,53505
8076,3,1,55,65,65855
8077,2,1,24,27,37902
8078,2,2,30,30,44985
8079,1,2,14,17,11357
8080,3,1,37,44,56873
8081,3,2,56,61,42052
8082,1,1,48,53,57120
8083,1,2,34,33,36068
8084,3,2,34,32,41118
8085,3,2,72,68,69478
8086,3,2,93,82,87288
8087,1,1,83,95,92868
8088,1,2,50,49,51475
8089,3,1,91,82,80480
8090,3,1,94,88,78305
8091,1,2,1,2,11281
8092,3,2,96,94,88888
8093,1,2,-4,-4,-5
8094,1,1,4,5,3266
8095,1,1,19,24,19893
8096,1,1,2,5,7524
8097,1,1,33,35,37594
8098,1,1,14,9,11655
8099,1,2,-4,-4,-4
8100,1,1,10,5,2697
8101,1,1,7,5,4449
8102,1,2,1,1,93
8103,1,2,1,1,0
8104,1,1,74,73,64079
8105,1,2,49,52,46671
8106,1,1,1,4,9412
8107,1,1,1,1,222
8108,1,1,14,16,20466
8109,1,2,19,18,13150
8110,1,2,49,57,49594
8111,1,2,36,32,54706
8112,1,1,4,5,3062
8113,1,2,78,77,69282
8114,1,2,1,2,8092
8115,1,1,5,4,11550
8116,1,1,3,4,5099
8117,1,2,35,47,59060
8118,2,1,89,86,74779
8119,3,2,94,96,96278
8120,1,2,67,70,61650
8121,1,2,52,53,43335
8122,1,2,-4,-4,-5
8123,1,2,73,72,58628
8124,2,1,9,12,9839
8125,2,2,6,3,3837
8126,1,2,67,56,68759
8127,2,2,22,21,16822
8128,2,1,8,8,4067
8129,2,2,25,26,27647
8130,3,1,57,66,70736
8131,3,2,38,36,49884
8132,3,2,63,77,77756
8133,1,2,79,73,79299
8134,3,1,88,89,82046
8135,3,1,98,97,90940
8136,1,1,42,47,52224
8137,3,2,82,84,88775
8138,1,1,34,40,54403
8139,1,1,62,49,56142
8140,1,2,16,12,8727
8141,1,2,10,8,4599
8142,1,1,38,32,36433
8143,1,2,12,13,10970
8144,1,2,6,4,15939
8145,1,1,45,42,52235
8146,1,1,32,22,27836
8147,1,1,32,35,36696
8148,1,2,43,35,39196
8149,1,2,77,69,65001
8150,1,2,70,75,83533
8151,1,2,15,13,10430
8152,1,2,49,44,44121
8153,1,2,24,23,30847
8154,1,1,16,19,16365
8155,1,1,17,18,19101
8156,1,1,23,28,33393
8157,1,1,70,58,68154
8158,2,1,24,28,24099
8159,1,1,10,16,7676
8160,1,2,12,16,21965
8161,1,2,1,1,609
8162,1,1,43,30,28291
8163,1,1,51,71,79749
8164,3,1,19,18,23275
8165,1,1,46,44,55181
8166,3,1,90,99,97521
8167,3,1,99,94,94908
8168,1,1,17,17,14081
8169,1,2,42,35,28073
8170,1,2,71,63,65886
8171,3,1,66,59,68925
8172,3,2,63,65,67700
8173,1,1,4,1,1335
8174,1,2,4,4,4214
8175,1,2,21,14,14763
8176,1,2,16,6,10003
8177,1,1,1,1,0
8178,1,2,5,6,8061
8179,1,1,17,16,20583
8180,1,2,-3,-3,202
8181,1,2,24,21,17154
8182,2,1,3,5,6637
8183,2,1,2,2,1522
8184,2,2,18,13,11208
8185,2,1,1,3,9422
8186,2,1,4,2,923
8187,2,1,33,28,33028
8188,2,1,1,1,2184
8189,1,2,12,8,5014
8190,1,1,1,1,2330
8191,2,1,49,47,48565
8192,2,2,64,54,55879
8193,1,2,68,51,53065
8194,1,2,1,1,741
8195,1,2,15,12,10295
8196,3,2,45,40,30371
8197,1,1,4,2,6793
8198,1,2,-3,-3,0
8199,1,1,-4,-4,-4
8200,1,1,15,13,9733
8201,1,1,19,18,15715
8202,1,2,1,1,177
8203,1,1,26,26,28366
8204,1,1,6,6,8686
8205,1,1,4,3,5389
8206,1,1,42,39,33437
8207,1,1,1,3,8082
8208,2,2,35,38,51492
8209,2,1,8,3,6570
8210,2,2,10,11,11889
8211,1,1,6,5,1611
8212,2,2,75,79,71745
8213,1,2,14,9,13505
8214,1,1,16,9,3179
8215,1,2,48,45,52358
8216,1,1,1,2,4955
8217,1,2,48,53,63738
8218,1,2,37,46,58602
8219,1,1,56,43,53782
8220,3,2,-4,-4,-4
8221,3,2,43,48,47603
8222,3,2,69,58,60538
8223,3,1,49,49,39063
8224,2,1,34,38,26932
8225,1,1,25,47,52142
8226,1,2,91,93,91372
8227,1,2,71,76,81523
8228,1,1,75,74,79300
8229,1,1,23,25,38025
8230,1,1,1,1,92
8231,1,1,1,1,299
8232,1,1,1,1,2321
8233,1,1,15,10,8512
8234,3,1,1,2,7766
8235,1,2,67,75,70174
8236,1,1,82,84,76108
8237,1,2,86,85,88227
8238,1,1,36,42,43497
8239,2,1,46,44,48186
8240,2,1,17,15,16977
8241,2,1,42,35,44251
8242,3,1,60,49,50324
8243,1,2,49,45,51192
8244,2,1,14,14,15081
8245,2,1,4,3,4910
8246,2,1,11,11,21407
8247,2,1,1,3,2539
8248,2,1,10,10,9631
8249,2,1,17,18,20994
8250,2,1,1,1,424
8251,2,2,49,38,35833
8252,2,1,24,18,23612
8253,2,1,8,6,4440
8254,2,2,5,6,2512
8255,2,1,2,3,8246
8256,2,1,9,15,20702
8257,1,2,23,22,16264
8258,1,1,1,1,949
8259,1,2,2,4,2273
8260,1,2,12,10,9990
8261,1,2,5,9,14532
8262,1,2,17,16,14484
8263,1,1,60,70,77383
8264,1,2,5,4,5388
8265,1,2,8,6,6997
8266,1,2,10,10,6999
8267,1,1,24,19,19994
8268,1,1,8,8,25331
8269,1,2,2,3,548
8270,1,1,27,28,31231
8271,1,2,26,32,25371
8272,1,1,29,23,26420
8273,1,2,67,67,70095
8274,1,1,1,1,0
8275,1,1,47,41,34679
8276,1,2,35,29,29045
8277,1,1,17,18,19454
8278,1,1,5,8,5172
8279,1,2,19,20,18460
8280,1,1,-3,-3,179
8281,1,1,38,42,34227
8282,1,1,49,45,35843
8283,1,2,5,4,2653
8284,1,2,-4,-4,-5
8285,1,1,33,32,25175
8286,1,2,18,21,16944
8287,1,2,8,5,3695
8288,2,1,11,14,14237
8289,2,2,6,6,15471
8290,1,1,21,16,17772
8291,1,1,24,25,28030
8292,1,1,1,1,102
8293,2,1,22,17,26316
8294,1,2,10,11,16176
8295,1,1,10,9,16769
8296,1,2,2,4,4115
8297,1,1,-4,-4,-4
8298,1,2,-3,-3,200
8299,1,2,82,84,82651
8300,1,1,81,87,88647
8301,1,1,13,15,17504
8302,1,1,71,72,65576
8303,1,2,42,44,55392
8304,1,1,59,59,58643
8305,1,2,3,1,3244
8306,1,2,11,9,11151
8307,1,1,-4,-4,-4
8308,3,2,8,11,16405
8309,1,2,7,5,7705
8310,3,2,-4,-4,-5
8311,3,2,94,91,86154
8312,3,2,47,49,48520
8313,3,2,27,28,20087
8314,1,1,22,21,19035
8315,1,2,32,31,31291
8316,1,1,50,53,60048
8317,1,2,23,32,45237
8318,1,1,32,32,35047
8319,1,2,40,35,45108
8320,1,1,39,37,49894
8321,1,1,7,9,19335
8322,1,1,6,9,5947
8323,1,1,33,35,42231
8324,3,2,51,46,43726
8325,3,2,32,30,24835
8326,3,1,31,25,27766
8327,1,1,3,3,4145
8328,1,1,23,28,26069
8329,1,2,12,10,7472
8330,1,2,4,6,9043
8331,1,1,4,4,9937
8332,1,2,1,1,1783
8333,1,1,24,34,43342
8334,1,2,22,12,15368
8335,3,2,23,18,23293
8336,1,2,57,41,34381
8337,1,2,22,27,27526
8338,3,2,60,48,45242
8339,1,1,49,42,51835
8340,1,2,32,32,39079
8341,1,1,68,66,71803
8342,1,1,21,18,20350
8343,1,2,20,10,15960
8344,2,1,9,6,8411
8345,1,2,11,12,13128
8346,1,2,25,29,40182
8347,1,1,10,11,9386
8348,1,1,29,25,32644
8349,1,2,16,16,12684
8350,1,2,-4,-4,-4
8351,1,2,35,36,34542
8352,1,2,28,21,20419
8353,1,2,1,1,1128
8354,2,2,11,13,8765
8355,1,1,30,27,32758
8356,1,1,-4,-4,-4
8357,1,2,8,8,13499
8358,1,1,-4,-4,-4
8359,1,2,-4,-4,-4
8360,1,1,39,25,31519
8361,1,1,54,57,52383
8362,3,2,28,31,28158
8363,3,2,81,82,84682
8364,1,1,6,7,11259
8365,3,1,33,38,49933
8366,3,2,2,3,6861
8367,1,2,14,18,14090
8368,1,1,56,50,48994
8369,3,1,52,54,58519
8370,3,1,23,29,27633
8371,3,2,68,51,50710
8372,3,2,98,99,99550
8373,3,2,33,39,32104
8374,1,2,32,35,43846
8375,1,2,16,25,25098
8376,1,2,13,13,11542
8377,1,2,5,6,8910
8378,1,1,14,13,19015
8379,1,1,37,44,50214
8380,1,1,17,12,15790
8381,1,1,44,52,60232
8382,1,1,27,30,38513
8383,1,2,11,6,5264
8384,2,1,1,2,2995
8385,2,2,17,13,14942
8386,1,1,81,77,70056
8387,1,2,16,15,20198
8388,1,1,13,12,8238
8389,1,2,25,15,13984
8390,1,1,25,23,32505
8391,1,2,49,36,28111
8392,1,1,64,75,76373
8393,1,2,17,11,6147
8394,1,1,10,6,9944
8395,1,2,62,70,58898
8396,1,1,37,36,32684
8397,1,1,14,12,12896
8398,1,2,18,22,31179
8399,1,2,12,15,15769
8400,1,1,8,9,5480
8401,1,2,5,4,4739
8402,1,1,24,28,31837
8403,1,1,43,29,28121
8404,1,2,25,24,23188
8405,1,2,4,3,1566
8406,1,1,7,9,10619
8407,1,2,6,4,1925
8408,1,2,27,27,40191
8409,1,1,78,80,65532
8410,1,1,-4,-4,-4
8411,1,1,31,32,32471
8412,1,1,12,15,11226
8413,1,2,15,17,24112
8414,2,2,68,65,70044
8415,2,1,14,17,21215
8416,2,2,32,35,41197
8417,2,2,43,42,54052
8418,3,2,19,25,25104
8419,3,2,32,39,49720
8420,2,1,23,20,19095
8421,2,1,27,24,24978
8422,2,2,43,47,56957
8423,2,1,9,15,21014
8424,3,2,11,11,15883
8425,3,2,64,50,49896
8426,2,1,34,38,37612
8427,2,1,16,12,10548
8428,2,2,27,25,26329
8429,3,2,51,42,30014
8430,2,2,70,71,80012
8431,2,2,42,41,46333
8432,2,2,2,2,668
8433,2,1,7,8,11794
8434,2,2,49,48,49053
8435,3,1,71,66,74825
8436,3,1,-4,-4,-4
8437,3,2,54,49,62048
8438,3,1,2,3,1088
8439,3,1,6,14,16220
8440,2,1,7,11,11154
8441,2,1,10,12,16563
8442,2,1,3,7,4638
8443,3,1,45,51,49509
8444,3,1,30,30,38427
8445,3,2,44,35,33043
8446,3,2,8,3,3226
8447,3,1,-4,-4,-4
8448,3,1,40,38,47462
8449,3,2,19,28,42068
8450,3,1,-4,-4,-5
8451,3,2,-4,-4,-5
8452,3,2,6,4,1468
8453,3,1,55,69,62234
8454,3,1,94,92,86353
8455,3,2,24,31,23513
8456,3,1,85,80,66591
8457,3,2,25,22,18772
8458,3,1,44,55,57115
8459,3,1,15,15,14970
8460,3,2,14,10,8715
8461,1,2,26,25,34623
8462,1,1,4,9,17066
8463,2,2,67,71,74528
8464,3,2,52,61,79159
8465,3,1,28,39,43518
8466,3,1,29,33,42982
8467,3,2,25,18,22718
8468,1,1,62,73,76359
8469,1,1,38,48,57930
8470,3,1,22,23,32590
8471,3,2,30,31,30020
8472,3,1,36,38,27255
8473,2,2,32,32,37275
8474,2,2,27,26,30210
8475,2,2,5,2,1687
8476,2,1,23,19,20053
8477,2,2,11,8,6760
8478,2,1,14,13,19790
8479,2,2,25,22,31705
8480,2,2,8,9,13867
8481,2,1,7,5,5854
8482,2,2,18,13,9675
8483,2,2,15,17,12412
8484,2,2,32,52,59073
8485,2,1,4,7,16079
8486,3,1,24,29,26466
8487,3,1,5,4,5656
8488,2,2,85,76,79867
8489,2,2,44,39,45787
8490,2,2,17,17,22593
8491,3,2,62,56,57341
8492,2,2,40,46,41820
8493,2,2,25,25,18718
8494,2,2,16,13,7288
8495,2,1,11,8,9521
8496,2,1,49,42,35673
8497,2,1,26,28,38066
8498,2,1,27,23,32552
8499,2,1,14,13,21531
8500,2,2,11,11,17273
8501,2,1,1,1,0
8502,2,2,21,21,21625
8503,2,2,6,8,14237
8504,2,1,2,5,7956
8505,2,2,16,13,9042
8506,2,1,17,18,22034
8507,2,1,-4,-4,-4
8508,2,1,1,2,9005
8509,2,1,24,23,21514
8510,2,2,19,19,36793
8511,2,2,17,23,24845
8512,2,2,13,16,25359
8513,2,2,27,27,28165
8514,2,2,26,22,26914
8515,3,1,75,72,74705
8516,3,1,78,86,83349
8517,2,1,40,48,44636
8518,3,1,71,65,57399
8519,3,2,57,55,49659
8520,3,1,93,94,93048
8521,3,1,45,44,29753
8522,3,2,16,16,23152
8523,3,1,17,15,16531
8524,3,1,72,63,68789
8525,3,1,44,42,54964
8526,3,1,3,4,5900
8527,3,1,4,5,11967
8528,3,2,24,20,21747
8529,3,2,24,23,30751
8530,3,2,21,17,23129
8531,3,2,21,20,18970
8532,2,2,10,10,14330
8533,3,2,86,76,81681
8534,3,1,77,87,92967
8535,2,1,22,25,25120
8536,2,1,28,23,31218
8537,2,2,45,39,32381
8538,2,1,1,3,1172
8539,2,2,14,13,8230
8540,2,2,28,25,21240
8541,2,1,39,32,30960
8542,3,2,39,35,46202
8543,3,1,63,66,50950
8544,3,1,17,13,14982
8545,3,1,52,57,47019
8546,3,2,46,53,51511
8547,3,1,11,9,6337
8548,3,1,46,39,48630
8549,2,2,60,62,69897
8550,3,1,3,7,12387
8551,2,1,29,37,52886
8552,2,1,27,28,32494
8553,2,2,50,68,57327
8554,3,2,40,43,55550
8555,3,1,35,40,31078
8556,3,1,25,23,25434
8557,2,2,2,3,2663
8558,2,2,26,26,37583
8559,2,1,25,22,20726
8560,2,1,23,27,41190
8561,2,2,16,15,16445
8562,3,2,26,23,26757
8563,3,1,20,29,35679
8564,3,1,13,16,18509
8565,3,1,5,6,13841
8566,3,2,38,45,42846
8567,3,1,2,1,599
8568,2,2,38,48,51516
8569,2,1,1,1,94
8570,2,2,3,5,10790
8571,3,2,8,10,8737
8572,3,2,44,32,33282
8573,2,1,1,1,1980
8574,2,1,1,1,1658
8575,2,1,2,2,1859
8576,2,1,6,9,15222
8577,2,1,13,18,18058
8578,2,2,13,11,8903
8579,2,2,3,5,7052
8580,2,2,1,1,1442
8581,2,1,4,4,5292
8582,2,1,13,13,16019
8583,2,2,27,23,25467
8584,2,1,2,4,11249
8585,3,1,22,23,27785
8586,2,1,5,5,2995
8587,2,1,4,4,7410
8588,2,1,37,33,43602
8589,3,1,5,3,7337
8590,3,2,6,6,6134
8591,3,1,6,6,2105
8592,3,1,2,1,3489
8593,3,2,14,13,16485
8594,3,1,1,1,2481
8595,3,1,3,1,233
8596,2,1,13,21,30157
8597,2,1,3,2,558
8598,2,2,1,1,555
8599,2,1,13,9,9726
8600,2,2,1,1,981
8601,2,2,24,23,38316
8602,2,1,10,6,10315
8603,2,2,39,42,66135
8604,2,1,16,22,28857
8605,2,2,8,8,11561
8606,3,1,28,25,28366
8607,2,1,24,29,30676
8608,2,2,30,35,51105
8609,2,1,31,42,34034
8610,3,2,84,93,91060
8611,3,1,97,87,92019
8612,2,2,45,38,46149
8613,2,2,18,21,19766
8614,1,2,8,8,10536
8615,2,2,12,13,8478
8616,2,1,23,25,36410
8617,2,1,10,12,12182
8618,2,2,12,18,12601
8619,2,2,43,43,42241
8620,2,1,24,20,26936
8621,2,1,13,14,9087
8622,2,2,18,11,12108
8623,2,1,60,67,56785
8624,2,1,-4,-4,-4
8625,2,1,37,37,39652
8626,2,1,3,4,3057
8627,2,1,4,1,1577
8628,2,1,1,4,12050
8629,2,1,1,1,1568
8630,2,1,3,4,4394
8631,2,2,1,1,270
8632,2,1,22,21,32155
8633,2,1,14,20,27317
8634,2,2,27,19,22506
8635,3,2,67,54,48915
8636,2,2,20,18,20606
8637,3,2,75,67,61915
8638,2,2,28,30,43066
8639,2,2,10,11,10759
8640,2,1,73,71,65350
8641,2,2,13,10,14078
8642,2,2,11,10,20180
8643,2,2,14,12,13036
8644,2,1,6,5,11121
8645,2,1,13,13,10272
8646,3,1,22,18,16359
8647,2,1,6,7,4511
8648,2,2,18,17,29207
8649,2,2,3,5,5432
8650,2,1,9,7,7079
8651,2,1,6,5,2727
8652,2,2,39,32,33710
8653,2,1,9,12,15197
8654,2,1,9,4,651
8655,2,1,37,32,38804
8656,3,1,7,2,5963
8657,2,1,13,7,3947
8658,2,2,33,23,28209
8659,2,2,23,22,38672
8660,2,2,19,22,24396
8661,2,1,15,13,26126
8662,2,2,11,4,5943
8663,2,1,25,29,37193
8664,2,2,19,22,21843
8665,2,2,15,16,20197
8666,2,1,22,27,21374
8667,2,1,13,13,14360
8668,2,2,14,15,26410
8669,2,1,8,4,3684
8670,2,1,19,19,26755
8671,2,1,-4,-4,-5
8672,2,1,1,1,911
8673,2,2,49,45,38563
8674,3,2,13,14,9741
8675,2,2,-4,-4,-4
8676,2,1,-4,-4,-4
8677,2,1,17,13,11230
8678,2,1,2,1,2343
8679,2,2,9,5,6617
8680,2,2,14,11,21339
8681,2,1,9,9,20572
8682,2,1,1,3,877
8683,2,1,1,2,9654
8684,2,2,11,5,15258
8685,2,2,15,23,29508
8686,2,1,-3,-3,7670
8687,2,1,14,19,18007
8688,2,2,4,4,8567
8689,2,1,3,5,3650
8690,2,2,6,12,18678
8691,2,1,1,1,764
8692,2,2,5,6,7604
8693,2,2,21,17,15236
8694,2,2,19,21,24573
8695,2,2,6,5,5758
8696,2,2,17,18,14939
8697,2,2,21,20,16994
8698,2,1,20,27,38892
8699,3,1,38,28,23176
8700,3,2,93,77,73668
8701,3,2,46,42,36831
8702,3,1,43,36,37223
8703,3,2,58,68,61635
8704,1,1,24,16,17214
8705,1,2,26,13,13519
8706,1,2,27,22,37783
8707,3,2,58,53,52328
8708,1,2,10,6,5454
8709,1,1,-4,-4,-4
8710,1,1,-4,-4,-4
8711,3,1,18,17,17336
8712,3,1,-4,-4,-4
8713,3,1,38,25,17680
8714,1,2,17,15,16829
8715,3,2,32,29,27744
8716,3,2,83,79,69794
8717,3,2,57,43,34989
8718,3,2,85,84,72078
8719,3,2,18,21,11045
8720,3,2,30,32,26414
8721,3,2,30,24,23882
8722,1,1,70,69,61999
8723,1,1,25,22,24006
8724,1,1,48,45,54186
8725,1,1,30,29,29876
8726,1,1,9,8,2059
8727,1,1,11,11,17730
8728,3,2,82,81,72436
8729,3,2,94,96,96764
8730,3,1,3,4,963
8731,3,2,2,6,10073
8732,3,1,-4,-4,-4
8733,3,2,-4,-4,-4
8734,3,2,56,57,71670
8735,3,1,92,80,84628
8736,3,2,27,23,23337
8737,3,1,3,2,2282
8738,3,1,60,49,60483
8739,3,2,10,15,16405
8740,1,1,62,69,70230
8741,1,1,32,32,40836
8742,3,2,58,70,71409
8743,3,1,65,49,42092
8744,3,2,34,30,39756
8745,3,1,48,53,62992
8746,3,1,55,61,53663
8747,3,2,54,46,40773
8748,3,2,62,64,64837
8749,2,1,17,23,18298
8750,3,2,38,27,33417
8751,3,1,24,25,35669
8752,3,2,30,39,31658
8753,3,2,14,14,17294
8754,3,1,15,17,26667
8755,3,1,5,4,3118
8756,3,2,51,47,62737
8757,3,2,11,8,7272
8758,3,1,70,59,63096
8759,1,2,91,87,84121
8760,3,2,38,39,46383
8761,3,1,21,19,28243
8762,3,2,12,10,8576
8763,3,2,63,61,62616
8764,3,2,37,28,44328
8765,3,1,28,26,30903
8766,3,2,15,13,19966
8767,3,1,5,5,12607
8768,3,1,87,91,86161
8769,3,1,68,79,64235
8770,3,2,10,11,18877
8771,3,1,5,3,7592
8772,3,2,28,27,17983
8773,3,2,-4,-4,-4
8774,3,1,99,99,96317
8775,3,1,91,84,78447
8776,3,1,70,71,61654
8777,3,2,64,53,66749
8778,3,1,34,37,30260
8779,3,2,64,61,58342
8780,3,2,22,23,31016
8781,3,1,38,27,29837
8782,3,2,99,90,94688
8783,3,2,58,65,75303
8784,3,1,25,42,51654
8785,3,1,4,3,8912
8786,2,1,17,17,17700
8787,2,2,6,6,7868
8788,3,2,42,49,49303
8789,2,2,1,1,1485
8790,2,1,6,9,11875
8791,2,2,19,11,10086
8792,2,1,78,88,81294
8793,2,1,58,52,43984
8794,2,2,31,29,28781
8795,3,2,42,45,31811
